station_id,station_name,lat,lon,racks,bikes,timestamp
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520448
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520510
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520571
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520633
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520694
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520756
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520817
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520879
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757520940
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521002
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521063
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521124
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521186
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521247
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521309
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521370
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521432
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521493
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521555
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521598
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521604
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521665
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521727
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521788
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521850
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521903
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757521965
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522026
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522088
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522149
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522210
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522245
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522248
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522264
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522325
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522387
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522448
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522510
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522571
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522620
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522681
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522743
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522805
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522866
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522928
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757522989
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757523051
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757523112
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757523174
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757523235
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757523297
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757523358
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757523420
149875085,Ibn Siny Awicenny (Wrocław Zachodni),51.090573,16.950684,0,0,1757603859
