station_id,station_name,lat,lon,racks,bikes,timestamp
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520448
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520510
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520571
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520633
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520694
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520756
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520817
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520879
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757520940
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521002
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521063
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521124
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521186
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521247
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521309
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521370
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521432
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521493
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521555
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521598
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521604
543289001,"Wrocław Wojnów, Przy Torze (przystanek kolejowy)",51.103202,17.157738,0,17,1757521665
