station_id,station_name,lat,lon,racks,bikes,timestamp
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520448
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520510
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520571
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520633
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520694
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520756
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520817
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520879
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757520940
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521002
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521063
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521124
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521186
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521247
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521309
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521370
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521432
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521493
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521555
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521598
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521604
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521665
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521727
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521788
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521850
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521903
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757521965
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522026
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522088
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522149
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522210
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522245
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522248
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522264
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522325
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522387
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522448
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522510
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522571
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522620
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522681
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522743
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522805
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522866
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522928
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757522989
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757523051
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757523112
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757523174
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757523235
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757523297
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757523358
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757523420
150129540,Wrocław Osobowice,51.166806,16.9975,5,0,1757603859
