station_id,station_name,lat,lon,racks,bikes,timestamp
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520448
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520510
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520571
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520633
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520694
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520756
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520817
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520879
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757520940
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521002
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521063
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521124
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521186
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521247
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521309
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521370
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521432
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521493
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521555
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521598
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521604
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521665
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521727
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521788
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521850
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521903
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757521965
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522026
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522088
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522149
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522210
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522245
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522248
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522264
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522325
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522387
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522448
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522510
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522571
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522620
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522681
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522743
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522805
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522866
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522928
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757522989
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757523051
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757523112
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757523174
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757523235
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757523297
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757523358
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,1,1757523420
16341036,"Wrocław Stadion, stacja kolejowa",51.13673,16.941433,6,2,1757603859
