station_id,station_name,lat,lon,racks,bikes,timestamp
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520448
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520510
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520571
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520633
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520694
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520756
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520817
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520879
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757520940
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521002
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521063
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521124
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521186
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521247
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521309
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521370
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521432
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521493
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521555
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521598
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521604
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521665
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521727
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521788
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521850
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521903
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757521965
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522026
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522088
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522149
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522210
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522245
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522248
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522264
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522325
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522387
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522448
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522510
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522571
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522620
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522681
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522743
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522805
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522866
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522928
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757522989
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757523051
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757523112
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757523174
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757523235
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757523297
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757523358
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,6,1757523420
27524326,Klecińska (Wrocław Grabiszyn),51.09724,16.97512,6,3,1757603859
